Datetime,CHWC_VLV,CHWC_VLV_DM,MA_TEMP,OA_CFM,OA_DMPR,OA_DMPR_DM,OA_TEMP,RA_CFM,RA_DMPR,RA_DMPR_DM,RA_TEMP,RF_CS,RF_SPD,RF_SPD_DM,RF_WAT,SA_CFM,SA_SP,SA_SPSPT,SA_TEMP,SA_TEMPSPT,SF_CS,SF_SPD,SF_SPD_DM,SF_WAT,SYS_CTL,ZONE_TEMP_1,ZONE_TEMP_2,ZONE_TEMP_3,ZONE_TEMP_4,ZONE_TEMP_5,Year,Month,Day,Hour,DayOfWeek,Operational_mode,label_detection,label_isolation,label_diagnosis,slope,label_detection_apar,label_detection_apar_control,Week,OA_fraction,deltaT,pred_MA_TEMP,dev_MA_TEMP,pred_SA_TEMP,dev_SA_TEMP,pred_CHWC_VLV_DM,dev_CHWC_VLV_DM,pred_OA_DMPR_DM,dev_OA_DMPR_DM,pred_SF_WAT,dev_SF_WAT,pred_RF_WAT,dev_RF_WAT,p_fault_MA_TEMP,p_fault_SA_TEMP,p_fault_CHWC_VLV_DM,p_fault_OA_DMPR_DM,p_fault_SF_WAT,p_fault_RF_WAT,AHU,CC,ECO,SAT_SENSOR,MAT_SENSOR,Air duct,Date,label_detection_pred,label_isolation_pred
2018-01-02 07:00:00,0.5604332946666666,0.5602922586666667,18.35056792592593,607787.879438965,0.1,0.1,-0.600561518518518,1019848.095512705,0.9,0.9,18.6577995925926,0.6662776813333333,0.6662776813333333,1.0,132.19406733333332,1019746.8129484896,403.4646866666666,1.60746,12.87700151851852,12.880003333333333,0.7402818353333332,0.9,1.0,576.7014086666666,1.0,19.240267888888887,16.64057785185185,16.87785022222222,16.822409555555556,17.552231185185185,2018.0,1.0,2.0,7.0,1.0,Mechanical cooling mode,Normal,Normal,Normal old,steady,Normal,Fault,1,0.0159531574308995,-5.470564592592597,18.36304197753706,-0.0124740516111288,12.883410485991044,-0.0064089674725238,0.5405342434691867,0.0197580151974799,0.1000000000000052,-5.204170427930421e-15,573.4870730469328,3.214335619733788,132.32158304997017,-0.1275157166368501,0.0021458815740249,0.0243880090660224,0.1858376834799872,0.0,0.0804775932141333,0.0002601412553855,0.003615717652802784,0.0003114108489358327,0.0007966475544469468,0.0011210762331838565,0.0011210762331838565,0.00027039898241875034,2018-01-02,Normal,Normal
2018-01-02 07:15:00,0.55876074,0.558745778,18.50243007407408,607787.879438965,0.1,0.1,-0.6000061111111106,1013840.336706124,0.9,0.9,18.812009,0.6646789273333333,0.6646789273333333,1.0,132.65479933333333,1013827.6292380472,403.473848,1.60746,12.879674666666666,12.880003333333333,0.738524818,0.9,1.0,574.8460246666667,1.0,19.321806888888887,17.02854759259259,17.12764062962963,17.043533925925924,17.546197222222226,2018.0,1.0,2.0,7.0,1.0,Mechanical cooling mode,Normal,Normal,Normal old,steady,Normal,Fault,1,0.0159477995537269,-5.622426740740748,18.433251330727437,0.0691787433466473,12.88342394830292,-0.0037492816362547,0.5519707848977055,0.0067749931022945,0.1000000000000052,-5.204170427930421e-15,573.4870730469328,1.3589516197339435,132.32158304997017,0.3332162833631571,0.0639343916311465,0.0084142068906106,0.023883944238493,0.0,0.0148846834259913,0.0017750271462868,0.010560818676796372,8.641313998192753e-05,0.008078774444931908,0.0011210762331838565,0.0011210762331838565,0.00017555280131680443,2018-01-02,Normal,Normal
2018-01-02 07:30:00,0.559460134,0.5595413306666667,18.636168296296297,607787.879438965,0.1,0.1,-0.6000061111111106,1012951.1854577976,0.9,0.9,18.948186629629628,0.6642662060000001,0.6642662060000001,1.0,132.51093866666668,1012951.4323807,403.4735533333333,1.60746,12.88148774074074,12.880003333333333,0.7380718533333332,0.9,1.0,573.9361386666666,1.0,19.352133148148148,17.494516851851852,17.428141074074073,17.349999703703702,17.615162555555557,2018.0,1.0,2.0,7.0,1.0,Mechanical cooling mode,Normal,Normal,Normal old,steady,Normal,Fault,1,0.0159614925774211,-5.7561649629629645,18.65263187084005,-0.0164635745437529,12.883217431771063,-0.0017296910303237,0.554688655959002,0.0048526747076647,0.1000000000000052,-5.204170427930421e-15,573.4870730469328,0.4490656197338012,132.32158304997017,0.1893556166965027,0.0037350207696933,0.0017967895921129,0.0123253462533746,0.0,0.0016362440157265,0.0005735484417049,0.003440328767343072,7.302272409386076e-05,0.0009739376077418878,0.0011210762331838565,0.0011210762331838565,0.00015540042873708962,2018-01-02,Normal,Normal
2018-01-02 07:45:00,0.5631557853333333,0.563313146,18.78946022222222,607787.879438965,0.1,0.1,-0.6000061111111106,1012913.7460559082,0.9,0.9,19.10488077777778,0.664175006,0.664175006,1.0,132.416386,1012914.6227454786,403.47288,1.60746,12.88302988888889,12.880003333333333,0.7379718806666666,0.9,1.0,573.6333746666667,1.0,19.38146703703704,18.035143629629623,17.784301185185186,17.737634111111113,17.749433444444442,2018.0,1.0,2.0,7.0,1.0,Mechanical cooling mode,Normal,Normal,Normal old,steady,Normal,Fault,1,0.0160072248744252,-5.909456888888888,18.656973289195832,0.1324869330263887,12.88249971757643,0.0005301713124605,0.555956195841719,0.007356950158281,0.1000000000000052,-5.204170427930421e-15,573.4870730469328,0.1463016197338902,132.32158304997017,0.0948029500298162,0.2152010869040177,0.0001689454022342,0.0281026682707237,0.0,0.0001737979029061,0.0001437973131069,0.03246235760321999,9.137540883463571e-05,0.030052491026982354,0.0011210762331838565,0.0011210762331838565,0.00015282307438294486,2018-01-02,Normal,Normal
2018-01-02 08:30:00,0.6003214313333333,0.6006436980000001,19.885802814814816,607787.879438965,0.1,0.1,-0.2386595925925925,1012977.486144912,0.9,0.9,20.21728177777777,0.6641568573333333,0.6641568573333333,1.0,132.36948266666667,1012977.5178597803,403.47244000000006,1.60746,12.886356333333334,12.880003333333333,0.7379520673333333,0.9,1.0,573.5275313333333,1.0,20.19011888888889,20.048737444444445,19.47738448148148,19.48279296296296,18.82588833333333,2018.0,1.0,2.0,8.0,1.0,Mechanical cooling mode,Normal,Normal,Normal old,steady,Normal,Fault,1,0.0162045323146598,-7.005799481481484,19.879530554481835,0.006272260332981,12.881338320968643,0.0050180123646903,0.5888738582839226,0.0117698397160774,0.1000000000000052,-5.204170427930421e-15,573.4870730469328,0.0404582864005078,132.32158304997017,0.0478996166964975,0.0005429843143185,0.0150221278541908,0.0703593775619001,0.0,1.3292176153645308e-05,3.671084653911194e-05,0.0031528519484570637,0.0001434215874252504,0.0006183274049625912,0.0011210762331838565,0.0011210762331838565,0.0001524602947489746,2018-01-02,Normal,Normal
2018-01-02 10:00:00,-2.883914686666666e-23,0.0,12.950235296296295,607787.879438965,0.6310156800000001,0.6310156800000001,0.7142232592592596,604778.9551062857,0.3688651066666666,0.3689843206666667,23.19192777777777,0.559499654,0.559499654,1.0,119.2482434,604823.6560803152,403.5019193333334,1.60746,13.202975962962965,12.880003333333333,0.6216335013333333,0.9,1.0,389.3005313333333,1.0,22.2193955925926,23.408664407407407,22.95086211111111,23.24497577777777,22.18595022222222,2018.0,1.0,2.0,10.0,1.0,Economizing mode,Normal,Normal,Normal old,steady,Normal,Normal,1,0.455637828722401,-0.0702319629629624,12.953752954142178,-0.003517657845883,13.110631351409916,0.0923446115530488,0.0,0.0,0.6232566004421467,0.0077590795578533,384.3183035702044,4.982227763128947,114.86744740872298,4.380795991277026,0.0001708154545237,0.9940593846192928,0.0,0.4775538258887303,0.1825556431853815,0.2644045148730819,0.6563262453730713,0.6547487504125195,0.000514716398986098,0.0011210762331838565,0.0011210762331838565,0.0018196752464646848,2018-01-02,Fault,Fault CC
2018-01-02 10:15:00,3.26527649e-23,0.0,12.90569425925926,607787.879438965,0.6333256253333333,0.6333256253333333,0.9874490740740736,605355.4566533716,0.3665203913333333,0.366674378,23.06421655555556,0.5577874833333334,0.5577874833333334,1.0,118.035324,605385.6673306633,403.4821973333334,1.60746,13.23694425925926,12.880003333333333,0.6197578406666667,0.9,1.0,385.6372773333333,1.0,22.066238703703707,23.15574422222222,22.97564029629629,23.16395777777777,22.387186185185183,2018.0,1.0,2.0,10.0,1.0,Economizing mode,Normal,Normal,Normal old,steady,Normal,Normal,1,0.460145367967367,-0.025690925925927,12.90556756227952,0.0001266969797413,13.141205437320796,0.0957388219384647,0.0,0.0,0.6234313942063628,0.0098942311269704,384.3183035702044,1.3189737631289518,116.12212595759688,1.913198042403124,2.2161009649579455e-07,0.9959526181676248,0.0,0.6520545792714463,0.0140278866005977,0.0568856082204375,0.6633613466770644,0.6621860667052931,0.0009782026452096828,0.0011210762331838565,0.0011210762331838565,0.0002630147310338046,2018-01-02,Fault,Fault CC
2018-01-02 10:30:00,2.1368686733333333e-23,0.0,12.894323037037037,607787.879438965,0.635284426,0.635284426,1.2648926666666669,606592.7873166932,0.3645567273333333,0.3647155686666667,22.95984388888889,0.5576188153333334,0.5576188153333334,1.0,117.85688113333336,606607.262888671,403.47482866666667,1.60746,13.26920537037037,12.880003333333333,0.6195768746666667,0.9,1.0,385.2273246666667,1.0,21.99148185185185,22.84406440740741,22.915469296296298,22.98808688888889,22.484665,2018.0,1.0,2.0,10.0,1.0,Economizing mode,Normal,Normal,Normal old,steady,Normal,Normal,1,0.4639568325713358,-0.0143197037037037,12.900020010407893,-0.0056969733708545,13.161473848379956,0.1077315219904129,0.0,0.0,0.6250049657485481,0.0102794602514518,384.3183035702044,0.9090210964623112,118.17863395262331,-0.3217528192899692,0.0004479691970217,0.9990664141748355,0.0,0.6800266386106335,0.0066876826392101,0.0016550966860341,0.6758682551017373,0.6747316780417184,0.0010924901137688446,0.0011210762331838565,0.0011210762331838565,0.0001638835639989786,2018-01-02,Fault,Fault CC
2018-01-02 10:45:00,9.670642466666669e-23,0.0,12.891645962962963,607787.879438965,0.637205836,0.637205836,1.5386739629629629,607319.6320637253,0.3626348566666666,0.3627941693333333,22.862785925925927,0.5577525353333334,0.5577525353333334,1.0,117.912257,607325.7938095436,403.472656,1.60746,13.296501962962964,12.880003333333333,0.6197261206666667,0.9,1.0,385.4791173333333,1.0,21.948883703703704,22.51904933333333,22.803699074074075,22.76185844444445,22.5037375925926,2018.0,1.0,2.0,10.0,1.0,Economizing mode,Normal,Normal,Normal old,steady,Normal,Normal,1,0.4675993063758742,-0.0116426296296303,12.894194627854867,-0.0025486648919041,13.189241646755343,0.1072603162076184,0.0,0.0,0.6250049657485481,0.0122008702514518,384.3183035702044,1.1608137631289424,118.35885063216112,-0.4465936321611252,8.967328239084527e-05,0.9990077966089588,0.0,0.7991750085195446,0.0108826628998345,0.0031861818299915,0.6758804421880017,0.6744918134879587,0.001857979498585536,0.0011210762331838565,0.0011210762331838565,0.00017202588788655293,2018-01-02,Fault,Fault CC
2018-01-02 11:00:00,7.94052628e-24,0.0,12.88462111111111,607787.879438965,0.63806033,0.63806033,1.6987884444444454,607649.948079217,0.3618989026666667,0.3619396573333333,22.766571962962963,0.557866656,0.557866656,1.0,117.97416913333332,607650.9652203466,403.4722526666667,1.60746,13.31489977777778,12.880003333333333,0.6198525133333334,0.9,1.0,385.7067466666667,1.0,21.91913348148148,22.20800985185185,22.6633862962963,22.515434592592594,22.46757514814815,2018.0,1.0,2.0,11.0,1.0,Economizing mode,Normal,Normal,Normal old,steady,Normal,Normal,1,0.4690550784882353,-0.0046177777777778,12.893393644123664,-0.0087725330125518,13.213883201394328,0.1010165763834525,0.0,0.0,0.6250049657485481,0.0130553642514518,384.3183035702044,1.388443096462311,118.40170743815348,-0.4275383048201604,0.0010618823502903,0.9978318671809012,0.0,0.8408732875573985,0.0155326398327599,0.0029204744472111,0.6712753823437916,0.6697100952273237,0.002326016057835939,0.0011210762331838565,0.0011210762331838565,0.00017824471482817092,2018-01-02,Fault,Fault CC
