Datetime,CHWC_VLV,CHWC_VLV_DM,MA_TEMP,OA_CFM,OA_DMPR,OA_DMPR_DM,OA_TEMP,RA_CFM,RA_DMPR,RA_DMPR_DM,RA_TEMP,RF_CS,RF_SPD,RF_SPD_DM,RF_WAT,SA_CFM,SA_SP,SA_SPSPT,SA_TEMP,SA_TEMPSPT,SF_CS,SF_SPD,SF_SPD_DM,SF_WAT,SYS_CTL,ZONE_TEMP_1,ZONE_TEMP_2,ZONE_TEMP_3,ZONE_TEMP_4,ZONE_TEMP_5,Year,Month,Day,Hour,DayOfWeek,Operational_mode,label_detection,label_isolation,label_diagnosis,slope,label_detection_apar,label_detection_apar_control,Week,OA_fraction,deltaT,pred_MA_TEMP,dev_MA_TEMP,pred_SA_TEMP,dev_SA_TEMP,pred_CHWC_VLV_DM,dev_CHWC_VLV_DM,pred_OA_DMPR_DM,dev_OA_DMPR_DM,pred_SF_WAT,dev_SF_WAT,pred_RF_WAT,dev_RF_WAT,p_fault_MA_TEMP,p_fault_SA_TEMP,p_fault_CHWC_VLV_DM,p_fault_OA_DMPR_DM,p_fault_SF_WAT,p_fault_RF_WAT,AHU,CC,ECO,SAT_SENSOR,MAT_SENSOR,Air duct,Date,label_detection_pred,label_isolation_pred
2018-01-02 07:00:00,0.8462353133333332,0.8462771,16.51402277777778,607787.879438965,0.1,0.1,-0.6000061111111106,1019594.0231729982,0.9,0.9,16.792022370370372,0.666422182,0.666422182,1.0,132.46849466666666,1019496.3674304944,400.3012493516493,-400.25253,12.880480703703704,12.880003333333333,0.740439882,0.9,1.0,577.390822,1.0,17.323636555555556,14.610853555555556,15.361297,14.940807814814814,15.88225651851852,2018.0,1.0,2.0,7.0,1.0,Mechanical cooling mode,Fault,Fault SAT bias,Fault SAT bias +4,steady,Normal,Fault,1,0.0159843110243637,-3.634019444444446,16.792264017397667,-0.2782412396198879,12.865684555634736,0.0147961480689691,0.4619457712193244,0.3843313287806756,0.1000000000000052,-5.204170427930421e-15,573.7190070502852,3.671814949714758,131.39897141651008,1.0695232501565783,0.6565826854408163,0.1233062905166698,1.0,0.0,0.1037023474306684,0.0181363715006985,0.9327208039388876,0.020879120879120878,0.17421286022523094,0.9166666666666666,0.0011210762331838565,0.0003573830240779568,2018-01-02,Fault,Fault SAT bias
2018-01-02 07:15:00,0.851181238,0.8514383826666666,16.696994814814815,607787.879438965,0.1,0.1,-0.6000061111111106,1013688.2276676242,0.9,0.9,16.980539592592592,0.664697036,0.664697036,1.0,132.73667933333334,1013677.6382996727,402.1803594073226,-400.25253,12.884901444444443,12.880003333333333,0.7385445326666668,0.9,1.0,575.008676,1.0,17.500557185185187,15.130899814814816,15.581880185185184,15.140305370370372,15.803710629629627,2018.0,1.0,2.0,7.0,1.0,Mechanical cooling mode,Fault,Fault SAT bias,Fault SAT bias +4,steady,Normal,Fault,1,0.0161283263077574,-3.816991481481482,16.792264017397667,-0.0952692025828518,12.865684555634736,0.0192168888097086,0.4616511106741122,0.3897872719925543,0.1000000000000052,-5.204170427930421e-15,573.7190070502852,1.2896689497148373,131.39897141651008,1.3377079168232626,0.1177706209925452,0.1990698144385219,1.0,0.0,0.0134156250224601,0.0282265781739203,0.9197498522052143,0.020879120879120878,0.015147505505738679,0.9166666666666666,0.0011210762331838565,0.00021472449380312565,2018-01-02,Fault,Fault SAT bias
2018-01-02 09:45:00,-3.071184873333332e-23,0.0,13.120605185185186,607787.879438965,0.6469089326666667,0.6469089326666667,0.520007296296296,642755.6963441732,0.35311163,0.3530910806666666,25.0352755925926,0.5742431093333332,0.5742431093333332,1.0,127.67500266666666,642868.0122844945,405.44954992367,-400.25253,17.179064814814815,12.880003333333333,0.6380613573333334,0.9,1.0,419.65590133333336,1.0,23.958142370370368,25.050913185185188,24.49709037037037,25.17764377777777,24.23598792592593,2018.0,1.0,2.0,9.0,1.0,Economizing mode,Fault,Fault SAT bias,Fault SAT bias +4,steady,Fault,Fault,1,0.4860101983549349,-0.2406018518518529,13.064192871260978,0.0564123139242074,13.130003238563033,4.049061576251782,0.0,0.0,0.6232566004421467,0.02365233222452,415.06908330438847,4.58681802894489,123.52274065510184,4.152262011564829,0.0429832831816905,1.0,0.0,0.997601545244578,0.1570493556143143,0.2410900177041551,0.9999336761457599,0.6785714285714285,0.9975174370904885,0.9166666666666666,0.0011210762331838565,0.0014877163640138163,2018-01-02,Fault,Fault SAT bias
2018-01-02 10:00:00,3.252114833333334e-23,0.0,12.934824296296297,607787.879438965,0.6480154346666667,0.6480154346666667,0.7283365555555555,645363.3618992579,0.3516935746666666,0.3519845646666666,24.608878962962965,0.5750937100000001,0.5750937100000001,1.0,128.139278,645364.4096225817,402.1671826045127,-400.25253,16.954735925925927,12.880003333333333,0.6389894966666667,0.9,1.0,421.42664133333335,1.0,23.26585225925926,24.293601111111112,24.48377403703704,24.841999222222224,24.4234625925926,2018.0,1.0,2.0,10.0,1.0,Economizing mode,Fault,Fault SAT bias,Fault SAT bias +4,steady,Fault,Fault,1,0.4888521570199151,-0.0548209629629639,13.063881261298016,-0.1290569650017179,13.110631351409916,3.8441045745160114,0.0,0.0,0.6232566004421467,0.0247588342245199,417.0431348612981,4.383506472035265,123.52274065510184,4.616537344898163,0.2054210106489198,1.0,0.0,0.9986539735166532,0.1444723780519344,0.2889503721642612,0.9735626656989896,0.6785714285714285,0.010238528753170955,0.9166666666666666,0.0011210762331838565,0.0016770911232537394,2018-01-02,Fault,Fault SAT bias
2018-01-02 10:15:00,-1.2584149624e-22,0.0,12.884199037037035,607787.879438965,0.6468829886666666,0.6468829886666666,1.0033388888888886,641218.8062914538,0.352802284,0.3531170113333333,24.152668481481484,0.5741955613333333,0.5741955613333333,1.0,127.734684,641197.3285296508,402.330872205444,-400.25253,16.89134862962963,12.880003333333333,0.6379833720000001,0.9,1.0,419.6531406666667,1.0,22.862999925925926,23.492976666666667,24.229220037037035,24.25362133333333,24.283725481481483,2018.0,1.0,2.0,10.0,1.0,Economizing mode,Fault,Fault SAT bias,Fault SAT bias +4,steady,Fault,Fault,1,0.4867730358830854,-0.0041957037037025,13.081670973760415,-0.1974719367233817,13.153123919263184,3.738224710366444,0.0,0.0,0.6234313942063628,0.0234515944603037,415.06908330438847,4.584057362278202,129.881917432685,-2.147233432685013,0.4162916772841956,1.0,0.0,0.9973440741643984,0.1568760328681778,0.071117374579244,0.973529527640073,0.6785714285714285,0.009998129342667804,0.9166666666666666,0.0011210762331838565,0.0006684602396642154,2018-01-02,Fault,Fault SAT bias
2018-01-02 10:30:00,-8.39827755e-22,0.0,12.873280777777778,607787.879438965,0.6457084273333333,0.6457084273333333,1.2783387777777782,635819.9525658502,0.3539965973333333,0.35429157,23.770019259259257,0.572252464,0.572252464,1.0,126.63600826666666,635766.1686801078,403.0489672740687,-400.25253,16.877024111111112,12.880003333333333,0.6358083013333334,0.9,1.0,415.6170773333333,1.0,22.6326517037037,22.808377333333333,23.871867851851853,23.616803333333333,23.97692759259259,2018.0,1.0,2.0,10.0,1.0,Economizing mode,Fault,Fault SAT bias,Fault SAT bias +4,steady,Fault,Fault,1,0.4844786271285202,0.0067225555555552,12.98588492694541,-0.1126041491676321,13.171499496355466,3.705524614755646,0.0,0.0,0.6250049657485481,0.0207034615847852,410.967629123343,4.649448209990339,129.881917432685,-3.2459091660183503,0.1605862159618518,1.0,0.0,0.9901706960872432,0.1609998060685082,0.1551379582899777,0.9735091507251118,0.6785714285714285,0.008850835099739413,0.9166666666666666,0.0011210762331838565,0.001056833024286399,2018-01-02,Fault,Fault SAT bias
2018-01-02 10:45:00,2.847625e-23,0.0,12.873335259259258,607787.879438965,0.6449732013333332,0.6449732013333332,1.5533405925925925,626121.6953885407,0.3547611173333333,0.355026784,23.44899240740741,0.5682462966666667,0.5682462966666667,1.0,124.29480666666667,626036.6327140533,404.426885554052,-400.25253,16.876842703703705,12.880003333333333,0.6313370926666667,0.9,1.0,407.27526466666666,1.0,22.472592407407408,22.287150703703706,23.495422740740743,23.03687288888889,23.61213892592593,2018.0,1.0,2.0,10.0,1.0,Economizing mode,Fault,Fault SAT bias,Fault SAT bias +4,steady,Fault,Fault,1,0.4830026179441051,0.0066680740740743,12.964375769669802,-0.0910405104105436,13.189354032761008,3.687488670942697,0.0,0.0,0.6250049657485481,0.0199682355847851,397.7688957206296,9.506368946037073,119.40144897481387,4.893357691852785,0.1081224687935584,1.0,0.0,0.9864302743723852,0.519947690425131,0.3182793756147064,0.9736581025351455,0.6785714285714285,0.00834621160900722,0.9166666666666666,0.0011210762331838565,0.007179129925591778,2018-01-02,Fault,Fault SAT bias
2018-01-02 11:00:00,1.2708071063533333e-22,0.0,12.86996825925926,607787.879438965,0.6437334866666667,0.6437334866666667,1.700011111111112,615027.8107120928,0.3561609586666667,0.356266522,23.18445151851852,0.5631041946666666,0.5631041946666666,1.0,121.24236173333334,614964.0445715899,405.2052850453667,-400.25253,16.873438925925925,12.880003333333333,0.6256260106666667,0.9,1.0,396.6028973333333,1.0,22.348446740740744,21.911146851851854,23.14743151851852,22.561542259259262,23.255365851851856,2018.0,1.0,2.0,11.0,1.0,Economizing mode,Fault,Fault SAT bias,Fault SAT bias +4,steady,Fault,Fault,1,0.4800908501067141,0.0100350740740733,12.916053519511127,-0.0460852602518677,13.20890254450501,3.6645363814209135,0.0,0.0,0.6250049657485481,0.0187285209181186,394.2800580367436,2.322839296589734,118.55114164640965,2.6912200869236926,0.0288954660640471,1.0,0.0,0.97723596201536,0.042868943204562,0.1094246239917968,0.9734516094826114,0.6785714285714285,0.007309046347279462,0.9166666666666666,0.0011210762331838565,0.0004418802524401667,2018-01-02,Fault,Fault SAT bias
2018-01-02 11:15:00,3.0081275556000002e-24,0.0,12.864220555555557,607787.879438965,0.6410984660000001,0.6410984660000001,1.700011111111112,608885.9535141182,0.3588148626666667,0.3589015246666667,22.96664707407407,0.5596176753333333,0.5596176753333333,1.0,119.12312666666666,608875.1942450873,404.24748342530864,-400.25253,16.866985925925928,12.880003333333333,0.6217771266666666,0.9,1.0,389.38214933333336,1.0,22.24439051851852,21.612415925925927,22.8375005925926,22.19605851851852,22.92841077777778,2018.0,1.0,2.0,11.0,1.0,Economizing mode,Fault,Fault SAT bias,Fault SAT bias +4,steady,Fault,Fault,1,0.4750364155436928,0.0157827777777761,12.904908977081794,-0.0406884215262373,13.22373365558898,3.643252270336948,0.0,0.0,0.6250049657485481,0.0160935002514519,384.3183035702044,5.063845763128995,118.4369880311157,0.6861386355509609,0.0225967043553724,1.0,0.0,0.9387668988131092,0.1879803899255409,0.0075045960935065,0.9733839151241546,0.6785714285714285,0.0047312008726749745,0.9166666666666666,0.0011210762331838565,0.0004887157405386063,2018-01-02,Fault,Fault SAT bias
2018-01-02 11:30:00,-1.7029710866666668e-24,0.0,12.864285814814815,607787.879438965,0.6387118606666667,0.6387118606666667,1.700011111111112,607494.3843854333,0.3612106553333333,0.361288134,22.782848259259257,0.5583353746666667,0.5583353746666667,1.0,118.30565966666668,607497.974961581,402.86146311370464,-400.25253,16.866768,12.880003333333333,0.620366278,0.9,1.0,386.709572,1.0,22.15399703703704,21.36323437037037,22.554699222222222,21.89372092592593,22.625955185185187,2018.0,1.0,2.0,11.0,1.0,Economizing mode,Fault,Fault SAT bias,Fault SAT bias +4,steady,Fault,Fault,1,0.4704567214909052,0.0157175185185174,12.893699749172056,-0.0294139343572403,13.224976299061032,3.6417917009389686,0.0,0.0,0.6250049657485481,0.0137068949181186,384.3183035702044,2.391268429795616,118.40170743815348,-0.0960477714867948,0.0118733207173122,1.0,0.0,0.8681498422469602,0.0453729024415178,0.0001475981207114,0.9733235274828791,0.6785714285714285,0.0027444891220699294,0.9166666666666666,0.0011210762331838565,0.00021670781856795567,2018-01-02,Fault,Fault SAT bias
