Datetime,CHWC_VLV,CHWC_VLV_DM,MA_TEMP,OA_CFM,OA_DMPR,OA_DMPR_DM,OA_TEMP,RA_CFM,RA_DMPR,RA_DMPR_DM,RA_TEMP,RF_CS,RF_SPD,RF_SPD_DM,RF_WAT,SA_CFM,SA_SP,SA_SPSPT,SA_TEMP,SA_TEMPSPT,SF_CS,SF_SPD,SF_SPD_DM,SF_WAT,SYS_CTL,ZONE_TEMP_1,ZONE_TEMP_2,ZONE_TEMP_3,ZONE_TEMP_4,ZONE_TEMP_5,Year,Month,Day,Hour,DayOfWeek,Operational_mode,label_detection,label_isolation,label_diagnosis,slope,label_detection_apar,label_detection_apar_control,Week,OA_fraction,deltaT,pred_MA_TEMP,dev_MA_TEMP,pred_SA_TEMP,dev_SA_TEMP,pred_CHWC_VLV_DM,dev_CHWC_VLV_DM,pred_OA_DMPR_DM,dev_OA_DMPR_DM,pred_SF_WAT,dev_SF_WAT,pred_RF_WAT,dev_RF_WAT,p_fault_MA_TEMP,p_fault_SA_TEMP,p_fault_CHWC_VLV_DM,p_fault_OA_DMPR_DM,p_fault_SF_WAT,p_fault_RF_WAT,AHU,CC,ECO,SAT_SENSOR,MAT_SENSOR,Air duct,Date,label_detection_pred,label_isolation_pred
2018-04-01 06:45:00,-4.4263977849333335e-21,0.0,-1.354663148148148,607787.879438965,1.0,0.1,-1.326660148148148,1096251.237052943,0.0,0.9,16.590213444444444,0.7247459700000001,0.7247459700000001,1.0,176.46158333333332,1095040.8153226008,372.5402416288693,-400.25253,6.656882925925927,12.880003333333333,0.8050159506666666,0.9,1.0,751.5239226666667,1.0,16.24062474074074,14.39783703703704,16.306476962962964,16.304831407407406,16.410725296296295,2018.0,4.0,1.0,6.0,6.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,1.0015629400885866,14.23466648148148,16.792264017397667,-18.14692716554581,13.34303115802357,-6.686148232097643,0.2084516080249742,-0.2084516080249742,0.6007452592529211,-0.5007452592529211,745.4624698148899,6.061452851776835,220.55744030832864,-44.095856974995314,1.0,1.0,0.9999999998847936,1.0,0.2579642450459353,0.9999999999999692,0.9999965527153328,0.9952380952277501,0.9567307692307692,0.0011210762331838565,0.9166666666666666,0.7990048104904035,2018-04-01,Fault,Fault ECO
2018-04-01 07:15:00,1.0284253065333332e-20,0.0,-0.330191925925926,607787.879438965,1.0,0.1,-0.293326888888889,1013175.8343285482,0.0,0.9,16.71465588888889,0.6969167126666667,0.6969167126666667,1.0,174.41605733333333,1013166.0378323012,405.9857171021053,-400.25253,7.224524148148149,12.880003333333333,0.7743210586666667,0.9,1.0,693.7061573333334,1.0,16.94400785185185,14.346367814814814,15.719264444444445,15.59885048148148,15.52747362962963,2018.0,4.0,1.0,7.0,6.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,1.0021675137797768,13.210195259259258,16.792264017397667,-17.122455943323594,13.34303115802357,-6.118507009875421,0.2084516080249742,-0.2084516080249742,0.6007452592529211,-0.5007452592529211,717.1093757204776,-23.403218387144197,201.54184747713825,-27.12579014380492,1.0,1.0,0.9999999998847936,1.0,0.9882945042556648,0.9999922933909268,0.9999909958553566,0.9952380952277501,0.9567307692307692,0.0011210762331838565,0.9166666666666666,0.47501006336464996,2018-04-01,Fault,Fault ECO
2018-04-01 07:45:00,1.1011590817063443e-22,0.0,0.7698100000000001,607787.879438965,1.0,0.1,0.8066792222222219,1012435.0712850796,0.0,0.9,17.415478481481482,0.69507803,0.69507803,1.0,172.25973000000002,1012442.1572927705,402.119042023106,-400.25253,7.805293407407407,12.880003333333333,0.7723087393333333,0.9,1.0,687.1474266666667,1.0,17.710767999999998,15.967615777777777,16.07591714814815,16.312768185185185,15.883105,2018.0,4.0,1.0,7.0,6.0,Economizing mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,1.002219860788652,12.110193333333331,16.979687973177,-16.209877973177,13.354684367362925,-5.549390959955518,0.2084516080249742,-0.2084516080249742,0.6007452592529211,-0.5007452592529211,645.7068590606103,41.440567606056334,190.7066601312937,-18.446930131293698,1.0,1.0,0.9999999998847936,1.0,0.9999991219321268,0.995681543706914,0.9999676314053323,0.6785714285714285,0.9976253298153034,0.9166666666666666,0.0011210762331838565,0.49054660225363605,2018-04-01,Fault,Fault ECO
2018-04-01 08:00:00,3.059834176114005e-25,0.0,1.2087851851851852,607787.879438965,1.0,0.1,1.22833662962963,1012806.7933263314,0.0,0.9,18.03158281481481,0.6951029506666667,0.6951029506666667,1.0,172.142264,1012809.1198384474,401.7359233677941,-400.25253,8.038031148148148,12.880003333333333,0.7723369833333333,0.9,1.0,687.0368833333334,1.0,18.31097681481481,17.329334629629628,16.566930814814818,16.996557296296295,16.418476444444444,2018.0,4.0,1.0,8.0,6.0,Economizing mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,1.0011635516274042,11.671218148148148,17.64835106894932,-16.439565883764136,13.371323092052355,-5.333291943904207,0.2084516080249742,-0.2084516080249742,0.6007452592529211,-0.5007452592529211,645.7068590606103,41.33002427272311,190.47584433841587,-18.333580338415857,1.0,1.0,0.9999999998847936,1.0,0.9999990542062268,0.9953836431960504,0.9999675906399356,0.6785714285714285,0.9976253298153034,0.9166666666666666,0.0011210762331838565,0.4899049905296775,2018-04-01,Fault,Fault ECO
2018-04-01 08:15:00,-2.226535284713333e-23,0.0,1.485046444444445,607787.879438965,1.0,0.1,1.5033385925925926,1012940.8781256384,0.0,0.9,18.79834259259259,0.69513291,0.69513291,1.0,172.1277913333333,1012941.4693813951,401.6487605193133,-400.25253,8.182621296296295,12.880003333333333,0.7723700906666667,0.9,1.0,687.0761653333334,1.0,18.918966814814816,18.874903888888888,17.25664785185185,17.833074481481482,17.180848444444443,2018.0,4.0,1.0,8.0,6.0,Economizing mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,1.0010576550400418,11.394956888888888,18.400215865399662,-16.915169420955216,13.374822444071324,-5.1922011477750285,0.2084516080249742,-0.2084516080249742,0.6007452592529211,-0.5007452592529211,645.7068590606103,41.369306272723065,190.3716145910596,-18.24382325772629,1.0,1.0,0.9999999998847936,1.0,0.9999990788303188,0.9951346564302336,0.9999675566445846,0.6785714285714285,0.9976253298153034,0.9166666666666666,0.0011210762331838565,0.4893699334080294,2018-04-01,Fault,Fault ECO
2018-04-01 08:30:00,-1.748293236e-22,0.0,1.7600522222222217,607787.879438965,1.0,0.1,1.778338740740741,1012975.1845516212,0.0,0.9,19.51887551851852,0.69514528,0.69514528,1.0,172.13038066666667,1012975.2389199664,401.63761794252,-400.25253,8.324973666666667,12.880003333333333,0.7723837146666667,0.9,1.0,687.1040539999999,1.0,19.396691296296297,20.33882711111111,18.05579759259259,18.71505488888889,18.076260296296297,2018.0,4.0,1.0,8.0,6.0,Economizing mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,1.0010307759425534,11.119951111111112,19.50208574497876,-17.74203352275654,13.373311048773864,-5.0483373821071975,0.2084516080249742,-0.2084516080249742,0.601133943812574,-0.501133943812574,645.7068590606103,41.39719493938958,191.77579669883733,-19.645416032170687,1.0,1.0,0.9999999998847936,1.0,0.999999095936068,0.9979198979364786,0.9999679403726823,0.6785714285714285,0.9976253298153034,0.9166666666666666,0.0011210762331838565,0.49540947838091937,2018-04-01,Fault,Fault ECO
2018-04-01 08:45:00,8.14098826666666e-23,0.0,2.035127555555556,607787.879438965,1.0,0.1,2.0533407407407407,1003679.6824140804,0.0,0.9,20.172664777777776,0.692330642,0.692330642,1.0,172.07853333333333,1003472.0700909136,404.1142109002527,-400.25253,8.468894555555556,12.880003333333333,0.769157064,0.9,1.0,681.705204,1.0,19.808115148148147,21.562427925925927,18.91783911111111,19.553344222222226,19.041880925925923,2018.0,4.0,1.0,8.0,6.0,Economizing mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,1.0010051801683086,10.844875777777776,19.810792812075864,-17.77566525652031,13.409347497361798,-4.940452941806242,0.2084516080249742,-0.2084516080249742,0.608845286751654,-0.508845286751654,645.0964917284258,36.60871227157418,191.5025803829432,-19.42404704960984,1.0,1.0,0.9999999998847936,1.0,0.99998122730801,0.997611171512534,0.9999678949453124,0.6785714285714285,0.9976253298153034,0.9166666666666666,0.0011210762331838565,0.494694491270071,2018-04-01,Fault,Fault ECO
2018-04-01 09:00:00,2.916255073600001e-22,0.0,2.370587222222222,607787.879438965,1.0,0.1,2.3983400370370376,971979.1436884628,0.0,0.9,20.72402444444445,0.6812173833333334,0.6812173833333334,1.0,169.7503726666667,971896.1017041482,408.3133250069701,-400.25253,8.645910666666667,12.880003333333333,0.7568343566666668,0.9,1.0,657.09172,1.0,20.16554051851852,22.96213485185185,19.776568,20.280188629629627,19.984527333333336,2018.0,4.0,1.0,9.0,6.0,Economizing mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,1.0015144217371548,10.509416111111111,20.31758094031365,-17.946993718091427,13.409582184105828,-4.76367151743916,0.2084516080249742,-0.2084516080249742,0.6193918328540389,-0.5193918328540389,640.738015984494,16.35370401550597,186.28977772009927,-16.539405053432574,1.0,1.0,0.9999999998847936,1.0,0.8860256908164573,0.9874372006819794,0.9999553311674407,0.6785714285714285,0.9976253298153034,0.9166666666666666,0.0011210762331838565,0.2969516052743933,2018-04-01,Fault,Fault ECO
2018-04-01 09:15:00,-2.6287061000000004e-22,0.0,2.794842111111111,607787.879438965,1.0,0.1,2.823337851851852,963446.4792753198,0.0,0.9,21.238428925925923,0.6766473033333333,0.6766473033333333,1.0,167.07130733333332,963453.6955405052,405.36542595976937,-400.25253,8.863562074074075,12.880003333333333,0.7518099726666667,0.9,1.0,644.8285233333334,1.0,20.488326370370373,24.041499259259258,20.59502507407408,20.89375559259259,20.849753148148142,2018.0,4.0,1.0,9.0,6.0,Economizing mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,1.001547412425283,10.085161222222222,20.81841164085436,-18.02356952974325,13.41479264211988,-4.551230568045806,0.2075583389704589,-0.2075583389704589,0.6330561724388964,-0.5330561724388965,626.4279501862364,18.400573147096907,181.52875986392988,-14.457452530596557,1.0,1.0,0.9999999998598889,1.0,0.936037325534056,0.9647196086431824,0.9999568166779876,0.6785714285714285,0.9976253298153034,0.9166666666666666,0.0011210762331838565,0.32033224330470483,2018-04-01,Fault,Fault ECO
2018-04-01 10:15:00,-3.1242147860000004e-24,0.0,3.9002398888888905,607787.879438965,1.0,0.1,3.899994444444444,848949.4791523647,0.0,0.9,22.23829711111112,0.617278462,0.617278462,1.0,134.773354,848971.525516447,407.1675127457847,-400.25253,9.452416555555557,12.880003333333333,0.6858381533333334,0.9,1.0,499.581454,1.0,21.103228481481484,23.277888703703702,23.49098796296296,23.116029444444447,23.822725111111115,2018.0,4.0,1.0,10.0,6.0,Economizing mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,0.999986615749074,8.979763444444442,22.21057462329908,-18.310334734410187,13.352917805701018,-3.900501250145462,0.1016832669456721,-0.1016832669456721,0.6526078270242236,-0.5526078270242236,482.3598521506277,17.22160184937229,145.02551417680232,-10.252160176802306,1.0,1.0,0.9956836825505946,1.0,0.9100421211488056,0.8139573860210847,0.9999461309251223,0.6785714285714285,0.9976253298153034,0.9166666666666666,0.0011210762331838565,0.1521478299687925,2018-04-01,Fault,Fault ECO
2018-04-01 10:30:00,-1.3606766000000047e-26,0.0,3.9002377777777792,607787.879438965,1.0,0.1,3.899994444444444,848526.2906760953,0.0,0.9,22.23437396296296,0.615701108,0.615701108,1.0,133.31795,848541.290676072,403.633278355096,-400.25253,9.452508444444444,12.880003333333333,0.68410581,0.9,1.0,495.253728,1.0,21.08911055555556,22.711270000000003,23.705750962962963,23.36018351851852,23.89449977777777,2018.0,4.0,1.0,10.0,6.0,Economizing mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,0.9999867280300876,8.979765555555554,22.206241552695012,-18.30600377491724,13.352917805701018,-3.900409361256575,0.1016832669456721,-0.1016832669456721,0.6526078270242236,-0.5526078270242236,482.3598521506277,12.893875849372307,141.18339937247828,-7.865449372478281,1.0,1.0,0.9956836825505946,1.0,0.7407736043396413,0.6283811101073447,0.9999390367852796,0.6785714285714285,0.9976253298153034,0.9166666666666666,0.0011210762331838565,0.04049226740638288,2018-04-01,Fault,Fault ECO
2018-04-01 10:45:00,-3.267037174666666e-24,0.0,3.9002377777777792,607787.879438965,1.0,0.1,3.899994444444444,849087.8794390921,0.0,0.9,22.17225981481481,0.6153819246666666,0.6153819246666666,1.0,132.865944,849094.7230545765,402.233568117548,-400.25253,9.452388,12.880003333333333,0.683756828,0.9,1.0,494.19166866666666,1.0,21.073096703703705,22.15933314814815,23.66533474074074,23.332860592592592,23.71397077777777,2018.0,4.0,1.0,10.0,6.0,Economizing mode,Fault,Fault ECO,Fault ECO stuck 100%,steady,Fault,Fault,13,0.999986682913782,8.979765555555554,22.206241552695012,-18.30600377491724,13.356396083994373,-3.904008083994373,0.1016837088316721,-0.1016837088316721,0.6526078270242236,-0.5526078270242236,482.3598521506277,11.83181651603894,141.07545485094872,-8.209510850948703,1.0,1.0,0.9956838868282218,1.0,0.6791582637830738,0.659854755907531,0.9999387648626055,0.6785714285714285,0.9976253298153034,0.9166666666666666,0.0011210762331838565,0.03621244210924554,2018-04-01,Fault,Fault ECO
